index,Interval_Start,Interval_End,Consumption_kW,Hour,Time,Date,Adjusted_Consumption_kWh,Price (Kč/MWh),Price_kWh,Month,DayOfWeek,Cost on SPOT,Cost on FORWARD,Price_difference,Moving_Average,YearMonth,Increased_SPOT_Price,New_Price_difference,Cheaper
11572,2024-04-30 14:00:00,2024-04-30 14:15:00,699,15,14:00:00,2024-04-30,174.75,179.28,0.17928,4,1,31.32918,436.875,405.54582,301.06,2024-04,34.462098000000005,-402.412902,1
11573,2024-04-30 14:15:00,2024-04-30 14:30:00,730,15,14:15:00,2024-04-30,182.5,179.28,0.17928,4,1,32.7186,456.25,423.5314,258.1328571428572,2024-04,35.990460000000006,-420.25954,1
11574,2024-04-30 14:30:00,2024-04-30 14:45:00,949,15,14:30:00,2024-04-30,237.25,179.28,0.17928,4,1,42.53418,593.125,550.59082,215.2057142857143,2024-04,46.787598,-546.337402,1
11575,2024-04-30 14:45:00,2024-04-30 15:00:00,1089,15,14:45:00,2024-04-30,272.25,179.28,0.17928,4,1,48.80898,680.625,631.81602,206.2242857142857,2024-04,53.689878,-626.935122,1
11576,2024-04-30 15:00:00,2024-04-30 15:15:00,1025,16,15:00:00,2024-04-30,256.25,481.28,0.48128,4,1,123.328,640.625,517.297,240.3857142857143,2024-04,135.66080000000002,-504.9642,1
11577,2024-04-30 15:15:00,2024-04-30 15:30:00,834,16,15:15:00,2024-04-30,208.5,481.28,0.48128,4,1,100.34688,521.25,420.90312,274.54714285714283,2024-04,110.381568,-410.868432,1
11578,2024-04-30 15:30:00,2024-04-30 15:45:00,714,16,15:30:00,2024-04-30,178.5,481.28,0.48128,4,1,85.90848,446.25,360.34152,308.7085714285714,2024-04,94.499328,-351.750672,1
11579,2024-04-30 15:45:00,2024-04-30 16:00:00,993,16,15:45:00,2024-04-30,248.25,481.28,0.48128,4,1,119.47776,620.625,501.14724,351.8514285714286,2024-04,131.42553600000002,-489.199464,1
11580,2024-04-30 16:00:00,2024-04-30 16:15:00,873,17,16:00:00,2024-04-30,218.25,1140.07,1.14007,4,1,248.8202775,545.625,296.8047225,489.1071428571428,2024-04,273.70230525000005,-271.92269474999995,1
11581,2024-04-30 16:15:00,2024-04-30 16:30:00,667,17,16:15:00,2024-04-30,166.75,1140.07,1.14007,4,1,190.1066725,416.875,226.7683275,626.3628571428571,2024-04,209.11733975,-207.75766025,1
11582,2024-04-30 16:30:00,2024-04-30 16:45:00,923,17,16:30:00,2024-04-30,230.75,1140.07,1.14007,4,1,263.0711525,576.875,313.8038475,763.6185714285714,2024-04,289.37826775,-287.49673225,1
11583,2024-04-30 16:45:00,2024-04-30 17:00:00,875,17,16:45:00,2024-04-30,218.75,1140.07,1.14007,4,1,249.3903125,546.875,297.4846875,857.7314285714284,2024-04,274.32934375,-272.54565625,1
11584,2024-04-30 17:00:00,2024-04-30 17:15:00,502,18,17:00:00,2024-04-30,125.5,1663.34,1.6633399999999998,4,1,208.74917,313.75,105.00083,1026.597142857143,2024-04,229.624087,-84.125913,1
11585,2024-04-30 17:15:00,2024-04-30 17:30:00,474,18,17:15:00,2024-04-30,118.5,1663.34,1.6633399999999998,4,1,197.10579,296.25,99.14421,1195.462857142857,2024-04,216.81636900000004,-79.43363099999996,1
11586,2024-04-30 17:30:00,2024-04-30 17:45:00,427,18,17:30:00,2024-04-30,106.75,1663.34,1.6633399999999998,4,1,177.56154499999997,266.875,89.31345500000003,1364.3285714285714,2024-04,195.31769949999997,-71.55730050000003,1
11587,2024-04-30 17:45:00,2024-04-30 18:00:00,408,18,17:45:00,2024-04-30,102.0,1663.34,1.6633399999999998,4,1,169.66068,255.0,85.33931999999999,1439.0814285714284,2024-04,186.62674800000002,-68.37325199999998,1
11588,2024-04-30 18:00:00,2024-04-30 18:15:00,374,19,18:00:00,2024-04-30,93.5,2167.5,2.1675,4,1,202.66125,233.75,31.088750000000005,1585.857142857143,2024-04,222.927375,-10.822624999999988,1
11589,2024-04-30 18:15:00,2024-04-30 18:30:00,360,19,18:15:00,2024-04-30,90.0,2167.5,2.1675,4,1,195.075,225.0,29.92500000000001,1732.6328571428571,2024-04,214.5825,-10.41749999999999,1
11590,2024-04-30 18:30:00,2024-04-30 18:45:00,363,19,18:30:00,2024-04-30,90.75,2167.5,2.1675,4,1,196.700625,226.875,30.174375,1879.408571428572,2024-04,216.37068750000003,-10.504312499999969,1
11591,2024-04-30 18:45:00,2024-04-30 19:00:00,375,19,18:45:00,2024-04-30,93.75,2167.5,2.1675,4,1,203.203125,234.375,31.171875,1951.4314285714288,2024-04,223.52343750000003,-10.851562499999972,1
11592,2024-04-30 19:00:00,2024-04-30 19:15:00,375,20,19:00:00,2024-04-30,93.75,3041.29,3.04129,4,1,285.1209375,234.375,-50.745937500000025,2148.281428571429,2024-04,313.63303125000004,79.25803125000004,0
11593,2024-04-30 19:15:00,2024-04-30 19:30:00,382,20,19:15:00,2024-04-30,95.5,3041.29,3.04129,4,1,290.443195,238.75,-51.693195,2345.1314285714284,2024-04,319.48751450000003,80.73751450000003,0
11594,2024-04-30 19:30:00,2024-04-30 19:45:00,384,20,19:30:00,2024-04-30,96.0,3041.29,3.04129,4,1,291.96384,240.0,-51.963840000000005,2541.9814285714283,2024-04,321.160224,81.16022400000003,0
11595,2024-04-30 19:45:00,2024-04-30 20:00:00,700,20,19:45:00,2024-04-30,175.0,3041.29,3.04129,4,1,532.2257500000001,437.5,-94.72575000000006,2666.808571428571,2024-04,585.4483250000001,147.94832500000007,0
11596,2024-04-30 20:00:00,2024-04-30 20:15:00,677,21,20:00:00,2024-04-30,169.25,3289.22,3.28922,4,1,556.700485,423.125,-133.57548499999996,2827.054285714286,2024-04,612.3705335,189.24553349999996,0
11597,2024-04-30 20:15:00,2024-04-30 20:30:00,431,21,20:15:00,2024-04-30,107.75,3289.22,3.28922,4,1,354.413455,269.375,-85.038455,2987.3,2024-04,389.8548005,120.47980050000001,0
11598,2024-04-30 20:30:00,2024-04-30 20:45:00,423,21,20:30:00,2024-04-30,105.75,3289.22,3.28922,4,1,347.835015,264.375,-83.460015,3147.5457142857144,2024-04,382.61851650000006,118.24351650000006,0
11599,2024-04-30 20:45:00,2024-04-30 21:00:00,378,21,20:45:00,2024-04-30,94.5,3289.22,3.28922,4,1,310.83129,236.25,-74.58129000000002,3182.964285714286,2024-04,341.91441900000007,105.66441900000007,0
11600,2024-04-30 21:00:00,2024-04-30 21:15:00,304,22,21:00:00,2024-04-30,76.0,2220.05,2.22005,4,1,168.7238,190.0,21.27619999999999,3065.6442857142856,2024-04,185.59618000000003,-4.403819999999968,1
11601,2024-04-30 21:15:00,2024-04-30 21:30:00,270,22,21:15:00,2024-04-30,67.5,2220.05,2.22005,4,1,149.853375,168.75,18.896625,2948.324285714286,2024-04,164.8387125,-3.911287499999986,1
11602,2024-04-30 21:30:00,2024-04-30 21:45:00,262,22,21:30:00,2024-04-30,65.5,2220.05,2.22005,4,1,145.413275,163.75,18.336725,2831.0042857142857,2024-04,159.95460250000002,-3.7953974999999787,1
11603,2024-04-30 21:45:00,2024-04-30 22:00:00,261,22,21:45:00,2024-04-30,65.25,2220.05,2.22005,4,1,144.8582625,163.125,18.266737500000005,2678.2657142857142,2024-04,159.34408875,-3.7809112500000026,1
11604,2024-04-30 22:00:00,2024-04-30 22:15:00,251,23,22:00:00,2024-04-30,62.75,1961.06,1.96106,4,1,123.056515,156.875,33.818484999999995,2488.5285714285715,2024-04,135.36216650000003,-21.51283349999997,1
11605,2024-04-30 22:15:00,2024-04-30 22:30:00,253,23,22:15:00,2024-04-30,63.25,1961.06,1.96106,4,1,124.037045,158.125,34.087954999999994,2298.7914285714287,2024-04,136.4407495,-21.68425049999999,1
11606,2024-04-30 22:30:00,2024-04-30 22:45:00,248,23,22:30:00,2024-04-30,62.0,1961.06,1.96106,4,1,121.58572,155.0,33.414280000000005,2109.054285714286,2024-04,133.744292,-21.255708,1
11607,2024-04-30 22:45:00,2024-04-30 23:00:00,246,23,22:45:00,2024-04-30,61.5,1961.06,1.96106,4,1,120.60519,153.75,33.14481000000001,2072.0557142857147,2024-04,132.665709,-21.084291000000007,1
11608,2024-04-30 23:00:00,2024-04-30 23:15:00,240,24,23:00:00,2024-04-30,60.0,1909.26,1.90926,4,1,114.5556,150.0,35.4444,2027.6571428571428,2024-04,126.01116,-23.988839999999996,1
11609,2024-04-30 23:15:00,2024-04-30 23:30:00,226,24,23:15:00,2024-04-30,56.5,1909.26,1.90926,4,1,107.87319,141.25,33.376810000000006,1983.258571428572,2024-04,118.660509,-22.589490999999995,1
11610,2024-04-30 23:30:00,2024-04-30 23:45:00,236,24,23:30:00,2024-04-30,59.0,1909.26,1.90926,4,1,112.64634,147.5,34.853660000000005,1938.86,2024-04,123.91097400000001,-23.58902599999999,1
11611,2024-04-30 23:45:00,2024-05-01 00:00:00,230,24,23:45:00,2024-04-30,57.5,1909.26,1.90926,4,1,109.78245,143.75,33.96755,1931.4600000000005,2024-04,120.76069500000001,-22.989304999999987,1
11612,2024-05-01 00:00:00,2024-05-01 00:15:00,222,1,00:00:00,2024-05-01,55.5,1688.74,1.68874,5,2,93.72507,138.75,45.02493,1892.5571428571427,2024-05,103.09757700000002,-35.652422999999985,1
11613,2024-05-01 00:15:00,2024-05-01 00:30:00,227,1,00:15:00,2024-05-01,56.75,1688.74,1.68874,5,2,95.835995,141.875,46.039005,1853.6542857142856,2024-05,105.4195945,-36.4554055,1
11614,2024-05-01 00:30:00,2024-05-01 00:45:00,224,1,00:30:00,2024-05-01,56.0,1688.74,1.68874,5,2,94.56944,140.0,45.43056,1814.7514285714285,2024-05,104.02638400000001,-35.97361599999999,1
11615,2024-05-01 00:45:00,2024-05-01 01:00:00,224,1,00:45:00,2024-05-01,56.0,1688.74,1.68874,5,2,94.56944,140.0,45.43056,1783.2485714285715,2024-05,104.02638400000001,-35.97361599999999,1
11616,2024-05-01 01:00:00,2024-05-01 01:15:00,225,2,01:00:00,2024-05-01,56.25,1416.92,1.4169200000000002,5,2,79.70175,140.625,60.92325,1712.9142857142856,2024-05,87.67192500000002,-52.953074999999984,1
11617,2024-05-01 01:15:00,2024-05-01 01:30:00,223,2,01:15:00,2024-05-01,55.75,1416.92,1.4169200000000002,5,2,78.99329000000002,139.375,60.381709999999984,1642.58,2024-05,86.89261900000002,-52.482380999999975,1
11618,2024-05-01 01:30:00,2024-05-01 01:45:00,227,2,01:30:00,2024-05-01,56.75,1416.92,1.4169200000000002,5,2,80.41021,141.875,61.46479,1572.2457142857145,2024-05,88.45123100000002,-53.42376899999998,1
11619,2024-05-01 01:45:00,2024-05-01 02:00:00,223,2,01:45:00,2024-05-01,55.75,1416.92,1.4169200000000002,5,2,78.99329000000002,139.375,60.381709999999984,1533.4142857142856,2024-05,86.89261900000002,-52.482380999999975,1
11620,2024-05-01 02:00:00,2024-05-01 02:15:00,222,3,02:00:00,2024-05-01,55.5,1301.25,1.30125,5,2,72.219375,138.75,66.530625,1478.0585714285714,2024-05,79.44131250000001,-59.30868749999999,1
11621,2024-05-01 02:15:00,2024-05-01 02:30:00,221,3,02:15:00,2024-05-01,55.25,1301.25,1.30125,5,2,71.8940625,138.125,66.2309375,1422.702857142857,2024-05,79.08346875000001,-59.04153124999999,1
11622,2024-05-01 02:30:00,2024-05-01 02:45:00,224,3,02:30:00,2024-05-01,56.0,1301.25,1.30125,5,2,72.87,140.0,67.13,1367.347142857143,2024-05,80.15700000000001,-59.84299999999999,1
11623,2024-05-01 02:45:00,2024-05-01 03:00:00,226,3,02:45:00,2024-05-01,56.5,1301.25,1.30125,5,2,73.520625,141.25,67.729375,1350.8228571428572,2024-05,80.8726875,-60.3773125,1
11624,2024-05-01 03:00:00,2024-05-01 03:15:00,212,4,03:00:00,2024-05-01,53.0,1148.62,1.14862,5,2,60.87686,132.5,71.62314,1312.4942857142855,2024-05,66.96454600000001,-65.53545399999999,1
11625,2024-05-01 03:15:00,2024-05-01 03:30:00,221,4,03:15:00,2024-05-01,55.25,1148.62,1.14862,5,2,63.461255,138.125,74.663745,1274.1657142857143,2024-05,69.80738050000001,-68.31761949999999,1
11626,2024-05-01 03:30:00,2024-05-01 03:45:00,234,4,03:30:00,2024-05-01,58.5,1148.62,1.14862,5,2,67.19427,146.25,79.05573,1235.837142857143,2024-05,73.91369700000001,-72.33630299999999,1
11627,2024-05-01 03:45:00,2024-05-01 04:00:00,228,4,03:45:00,2024-05-01,57.0,1148.62,1.14862,5,2,65.47134,142.5,77.02866,1214.032857142857,2024-05,72.018474,-70.481526,1
11628,2024-05-01 04:00:00,2024-05-01 04:15:00,225,5,04:00:00,2024-05-01,56.25,1226.57,1.22657,5,2,68.9945625,140.625,71.6304375,1203.3642857142856,2024-05,75.89401875,-64.73098125,1
11629,2024-05-01 04:15:00,2024-05-01 04:30:00,238,5,04:15:00,2024-05-01,59.5,1226.57,1.22657,5,2,72.980915,148.75,75.769085,1192.695714285714,2024-05,80.27900650000001,-68.47099349999999,1
11630,2024-05-01 04:30:00,2024-05-01 04:45:00,231,5,04:30:00,2024-05-01,57.75,1226.57,1.22657,5,2,70.8344175,144.375,73.5405825,1182.0271428571427,2024-05,77.91785925,-66.45714075,1
11631,2024-05-01 04:45:00,2024-05-01 05:00:00,230,5,04:45:00,2024-05-01,57.5,1226.57,1.22657,5,2,70.52777499999999,143.75,73.22222500000001,1193.162857142857,2024-05,77.5805525,-66.1694475,1
11632,2024-05-01 05:00:00,2024-05-01 05:15:00,234,6,05:00:00,2024-05-01,58.5,1158.18,1.15818,5,2,67.75353,146.25,78.49647,1194.5285714285712,2024-05,74.52888300000001,-71.72111699999999,1
11633,2024-05-01 05:15:00,2024-05-01 05:30:00,229,6,05:15:00,2024-05-01,57.25,1158.18,1.15818,5,2,66.30580499999999,143.125,76.81919500000001,1195.8942857142858,2024-05,72.9363855,-70.1886145,1
11634,2024-05-01 05:30:00,2024-05-01 05:45:00,238,6,05:30:00,2024-05-01,59.5,1158.18,1.15818,5,2,68.91171,148.75,79.83829,1197.26,2024-05,75.802881,-72.947119,1
11635,2024-05-01 05:45:00,2024-05-01 06:00:00,243,6,05:45:00,2024-05-01,60.75,1158.18,1.15818,5,2,70.359435,151.875,81.515565,1187.49,2024-05,77.3953785,-74.4796215,1
11636,2024-05-01 06:00:00,2024-05-01 06:15:00,250,7,06:00:00,2024-05-01,62.5,1103.36,1.10336,5,2,68.96,156.25,87.29,1169.8885714285714,2024-05,75.856,-80.394,1
11637,2024-05-01 06:15:00,2024-05-01 06:30:00,255,7,06:15:00,2024-05-01,63.75,1103.36,1.10336,5,2,70.33919999999999,159.375,89.03580000000001,1152.287142857143,2024-05,77.37312,-82.00188,1
11638,2024-05-01 06:30:00,2024-05-01 06:45:00,274,7,06:30:00,2024-05-01,68.5,1103.36,1.10336,5,2,75.58015999999999,171.25,95.66984,1134.6857142857143,2024-05,83.138176,-88.111824,1
11639,2024-05-01 06:45:00,2024-05-01 07:00:00,264,7,06:45:00,2024-05-01,66.0,1103.36,1.10336,5,2,72.82176,165.0,92.17824,1126.8542857142857,2024-05,80.103936,-84.896064,1
11640,2024-05-01 07:00:00,2024-05-01 07:15:00,303,8,07:00:00,2024-05-01,75.75,773.21,0.7732100000000001,5,2,58.5706575,189.375,130.8043425,1071.8585714285714,2024-05,64.42772325000001,-124.94727674999999,1
11641,2024-05-01 07:15:00,2024-05-01 07:30:00,317,8,07:15:00,2024-05-01,79.25,773.21,0.7732100000000001,5,2,61.2768925,198.125,136.8481075,1016.8628571428573,2024-05,67.40458175,-130.72041825,1
11642,2024-05-01 07:30:00,2024-05-01 07:45:00,318,8,07:30:00,2024-05-01,79.5,773.21,0.7732100000000001,5,2,61.470195,198.75,137.279805,961.8671428571428,2024-05,67.6172145,-131.1327855,1
11643,2024-05-01 07:45:00,2024-05-01 08:00:00,308,8,07:45:00,2024-05-01,77.0,773.21,0.7732100000000001,5,2,59.53717,192.5,132.96283,914.7028571428572,2024-05,65.49088700000001,-127.00911299999999,1
11644,2024-05-01 08:00:00,2024-05-01 08:15:00,295,9,08:00:00,2024-05-01,73.75,255.47,0.25547,5,2,18.8409125,184.375,165.5340875,793.5757142857143,2024-05,20.725003750000003,-163.64999625,1
11645,2024-05-01 08:15:00,2024-05-01 08:30:00,297,9,08:15:00,2024-05-01,74.25,255.47,0.25547,5,2,18.9686475,185.625,166.6563525,672.4485714285713,2024-05,20.865512250000002,-164.75948775,1
11646,2024-05-01 08:30:00,2024-05-01 08:45:00,305,9,08:30:00,2024-05-01,76.25,255.47,0.25547,5,2,19.4795875,190.625,171.1454125,551.3214285714286,2024-05,21.427546250000002,-169.19745375,1
11647,2024-05-01 08:45:00,2024-05-01 09:00:00,306,9,08:45:00,2024-05-01,76.5,255.47,0.25547,5,2,19.543455,191.25,171.706545,477.35857142857145,2024-05,21.497800500000004,-169.7521995,1
11648,2024-05-01 09:00:00,2024-05-01 09:15:00,288,10,09:00:00,2024-05-01,72.0,2.01,0.0020099999999999,5,2,0.1447199999999999,180.0,179.85528,367.1871428571429,2024-05,0.15919199999999992,-179.840808,1
11649,2024-05-01 09:15:00,2024-05-01 09:30:00,280,10,09:15:00,2024-05-01,70.0,2.01,0.0020099999999999,5,2,0.1406999999999999,175.0,174.8593,257.0157142857143,2024-05,0.1547699999999999,-174.84523,1
11650,2024-05-01 09:30:00,2024-05-01 09:45:00,295,10,09:30:00,2024-05-01,73.75,2.01,0.0020099999999999,5,2,0.1482374999999999,184.375,184.2267625,146.84428571428572,2024-05,0.1630612499999999,-184.21193875,1
11651,2024-05-01 09:45:00,2024-05-01 10:00:00,284,10,09:45:00,2024-05-01,71.0,2.01,0.0020099999999999,5,2,0.1427099999999999,177.5,177.35729,110.63571428571429,2024-05,0.1569809999999999,-177.343019,1
11652,2024-05-01 10:00:00,2024-05-01 10:15:00,296,11,10:00:00,2024-05-01,74.0,-31.18,-0.03118,5,2,-2.30732,185.0,187.30732,69.6857142857143,2024-05,-2.538052,-187.538052,1
11653,2024-05-01 10:15:00,2024-05-01 10:30:00,304,11,10:15:00,2024-05-01,76.0,-31.18,-0.03118,5,2,-2.36968,190.0,192.36968,28.735714285714288,2024-05,-2.606648,-192.606648,1
11654,2024-05-01 10:30:00,2024-05-01 10:45:00,305,11,10:30:00,2024-05-01,76.25,-31.18,-0.03118,5,2,-2.377475,190.625,193.002475,-12.214285714285714,2024-05,-2.6152225000000002,-193.2402225,1
11655,2024-05-01 10:45:00,2024-05-01 11:00:00,310,11,10:45:00,2024-05-01,77.5,-31.18,-0.03118,5,2,-2.41645,193.75,196.16645,-16.955714285714286,2024-05,-2.6580950000000003,-196.408095,1
11656,2024-05-01 11:00:00,2024-05-01 11:15:00,316,12,11:00:00,2024-05-01,79.0,-982.92,-0.98292,5,2,-77.65068,197.5,275.15068,-157.66,2024-05,-85.415748,-282.915748,1
11657,2024-05-01 11:15:00,2024-05-01 11:30:00,310,12,11:15:00,2024-05-01,77.5,-982.92,-0.98292,5,2,-76.1763,193.75,269.9263,-298.36428571428576,2024-05,-83.79393,-277.54393,1
11658,2024-05-01 11:30:00,2024-05-01 11:45:00,308,12,11:30:00,2024-05-01,77.0,-982.92,-0.98292,5,2,-75.68484,192.5,268.18484,-439.0685714285714,2024-05,-83.253324,-275.753324,1
11659,2024-05-01 11:45:00,2024-05-01 12:00:00,309,12,11:45:00,2024-05-01,77.25,-982.92,-0.98292,5,2,-75.93056999999999,193.125,269.05557,-575.0314285714286,2024-05,-83.52362699999999,-276.648627,1
11660,2024-05-01 12:00:00,2024-05-01 12:15:00,304,13,12:00:00,2024-05-01,76.0,-2256.01,-2.2560100000000003,5,2,-171.45676000000003,190.0,361.45676,-892.8642857142858,2024-05,-188.60243600000004,-378.602436,1
11661,2024-05-01 12:15:00,2024-05-01 12:30:00,308,13,12:15:00,2024-05-01,77.0,-2256.01,-2.2560100000000003,5,2,-173.71277000000003,192.5,366.21277,-1210.697142857143,2024-05,-191.08404700000006,-383.58404700000006,1
11662,2024-05-01 12:30:00,2024-05-01 12:45:00,295,13,12:30:00,2024-05-01,73.75,-2256.01,-2.2560100000000003,5,2,-166.3807375,184.375,350.7557375,-1528.53,2024-05,-183.01881125000003,-367.39381125,1
11663,2024-05-01 12:45:00,2024-05-01 13:00:00,282,13,12:45:00,2024-05-01,70.5,-2256.01,-2.2560100000000003,5,2,-159.048705,176.25,335.29870500000004,-1710.4,2024-05,-174.95357550000003,-351.20357550000006,1
11664,2024-05-01 13:00:00,2024-05-01 13:15:00,286,14,13:00:00,2024-05-01,71.5,-2887.65,-2.8876500000000003,5,2,-206.466975,178.75,385.216975,-1982.5042857142853,2024-05,-227.1136725,-405.8636725,1
11665,2024-05-01 13:15:00,2024-05-01 13:30:00,289,14,13:15:00,2024-05-01,72.25,-2887.65,-2.8876500000000003,5,2,-208.63271250000005,180.625,389.2577125,-2254.6085714285714,2024-05,-229.49598375000008,-410.12098375000005,1
11666,2024-05-01 13:30:00,2024-05-01 13:45:00,290,14,13:30:00,2024-05-01,72.5,-2887.65,-2.8876500000000003,5,2,-209.35462500000003,181.25,390.60462500000006,-2526.712857142857,2024-05,-230.29008750000006,-411.5400875,1
11667,2024-05-01 13:45:00,2024-05-01 14:00:00,287,14,13:45:00,2024-05-01,71.75,-2887.65,-2.8876500000000003,5,2,-207.1888875,179.375,386.5638875,-2616.947142857143,2024-05,-227.90777625,-407.28277625,1
11668,2024-05-01 14:00:00,2024-05-01 14:15:00,288,15,14:00:00,2024-05-01,72.0,-2890.67,-2.89067,5,2,-208.12824,180.0,388.12824,-2707.612857142857,2024-05,-228.941064,-408.941064,1
11669,2024-05-01 14:15:00,2024-05-01 14:30:00,291,15,14:15:00,2024-05-01,72.75,-2890.67,-2.89067,5,2,-210.2962425,181.875,392.1712425,-2798.2785714285715,2024-05,-231.32586675000002,-413.20086675000005,1
11670,2024-05-01 14:30:00,2024-05-01 14:45:00,288,15,14:30:00,2024-05-01,72.0,-2890.67,-2.89067,5,2,-208.12824,180.0,388.12824,-2888.944285714286,2024-05,-228.941064,-408.941064,1
11671,2024-05-01 14:45:00,2024-05-01 15:00:00,287,15,14:45:00,2024-05-01,71.75,-2890.67,-2.89067,5,2,-207.4055725,179.375,386.7805725,-2889.3757142857144,2024-05,-228.14612975000003,-407.52112975,1
11672,2024-05-01 15:00:00,2024-05-01 15:15:00,278,16,15:00:00,2024-05-01,69.5,-1965.33,-1.96533,5,2,-136.590435,173.75,310.340435,-2757.6157142857146,2024-05,-150.24947850000004,-323.9994785,1
11673,2024-05-01 15:15:00,2024-05-01 15:30:00,284,16,15:15:00,2024-05-01,71.0,-1965.33,-1.96533,5,2,-139.53843,177.5,317.03843,-2625.855714285714,2024-05,-153.492273,-330.992273,1
11674,2024-05-01 15:30:00,2024-05-01 15:45:00,283,16,15:30:00,2024-05-01,70.75,-1965.33,-1.96533,5,2,-139.0470975,176.875,315.9220975,-2494.0957142857146,2024-05,-152.95180725000003,-329.82680725,1
11675,2024-05-01 15:45:00,2024-05-01 16:00:00,275,16,15:45:00,2024-05-01,68.75,-1965.33,-1.96533,5,2,-135.1164375,171.875,306.9914375,-2361.9042857142854,2024-05,-148.62808125,-320.50308125000004,1
11676,2024-05-01 16:00:00,2024-05-01 16:15:00,259,17,16:00:00,2024-05-01,64.75,-508.43,-0.50843,5,2,-32.920842500000006,161.875,194.7958425,-2021.5842857142857,2024-05,-36.21292675000001,-198.08792675,1
11677,2024-05-01 16:15:00,2024-05-01 16:30:00,263,17,16:15:00,2024-05-01,65.75,-508.43,-0.50843,5,2,-33.4292725,164.375,197.8042725,-1681.2642857142855,2024-05,-36.772199750000006,-201.14719975,1
11678,2024-05-01 16:30:00,2024-05-01 16:45:00,265,17,16:30:00,2024-05-01,66.25,-508.43,-0.50843,5,2,-33.683487500000005,165.625,199.3084875,-1340.9442857142858,2024-05,-37.05183625000001,-202.67683625,1
11679,2024-05-01 16:45:00,2024-05-01 17:00:00,260,17,16:45:00,2024-05-01,65.0,-508.43,-0.50843,5,2,-33.04795,162.5,195.54795,-1132.8157142857142,2024-05,-36.352745000000006,-198.852745,1
11680,2024-05-01 17:00:00,2024-05-01 17:15:00,264,18,17:00:00,2024-05-01,66.0,-29.67,-0.02967,5,2,-1.95822,165.0,166.95822,-856.2928571428572,2024-05,-2.1540420000000005,-167.154042,1
11681,2024-05-01 17:15:00,2024-05-01 17:30:00,261,18,17:15:00,2024-05-01,65.25,-29.67,-0.02967,5,2,-1.9359675,163.125,165.0609675,-579.77,2024-05,-2.12956425,-165.25456425,1
11682,2024-05-01 17:30:00,2024-05-01 17:45:00,257,18,17:30:00,2024-05-01,64.25,-29.67,-0.02967,5,2,-1.9062975,160.625,162.5312975,-303.2471428571429,2024-05,-2.0969272500000002,-162.72192725,1
11683,2024-05-01 17:45:00,2024-05-01 18:00:00,253,18,17:45:00,2024-05-01,63.25,-29.67,-0.02967,5,2,-1.8766275,158.125,160.0016275,-234.85285714285715,2024-05,-2.06429025,-160.18929025,1
11684,2024-05-01 18:00:00,2024-05-01 18:15:00,240,19,18:00:00,2024-05-01,60.0,403.07,0.40307,5,2,24.1842,150.0,125.8158,-104.6385714285714,2024-05,26.60262,-123.39738,1
11685,2024-05-01 18:15:00,2024-05-01 18:30:00,246,19,18:15:00,2024-05-01,61.5,403.07,0.40307,5,2,24.788805,153.75,128.961195,25.57571428571428,2024-05,27.267685500000002,-126.4823145,1
11686,2024-05-01 18:30:00,2024-05-01 18:45:00,249,19,18:30:00,2024-05-01,62.25,403.07,0.40307,5,2,25.0911075,155.625,130.5338925,155.79,2024-05,27.60021825,-128.02478175,1
11687,2024-05-01 18:45:00,2024-05-01 19:00:00,241,19,18:45:00,2024-05-01,60.25,403.07,0.40307,5,2,24.2849675,150.625,126.3400325,217.61,2024-05,26.71346425,-123.91153575,1
11688,2024-05-01 19:00:00,2024-05-01 19:15:00,242,20,19:00:00,2024-05-01,60.5,1321.62,1.3216199999999998,5,2,79.95800999999999,151.25,71.29199000000001,410.6514285714285,2024-05,87.95381099999999,-63.29618900000001,1
11689,2024-05-01 19:15:00,2024-05-01 19:30:00,242,20,19:15:00,2024-05-01,60.5,1321.62,1.3216199999999998,5,2,79.95800999999999,151.25,71.29199000000001,603.6928571428572,2024-05,87.95381099999999,-63.29618900000001,1
11690,2024-05-01 19:30:00,2024-05-01 19:45:00,241,20,19:30:00,2024-05-01,60.25,1321.62,1.3216199999999998,5,2,79.62760499999999,150.625,70.99739500000001,796.7342857142856,2024-05,87.59036549999999,-63.03463450000001,1
11691,2024-05-01 19:45:00,2024-05-01 20:00:00,238,20,19:45:00,2024-05-01,59.5,1321.62,1.3216199999999998,5,2,78.63638999999999,148.75,70.11361000000001,927.9557142857144,2024-05,86.500029,-62.249971,1
11692,2024-05-01 20:00:00,2024-05-01 20:15:00,246,21,20:00:00,2024-05-01,61.5,1250.46,1.25046,5,2,76.90329000000001,153.75,76.84670999999999,1049.0114285714285,2024-05,84.59361900000002,-69.15638099999998,1
11693,2024-05-01 20:15:00,2024-05-01 20:30:00,242,21,20:15:00,2024-05-01,60.5,1250.46,1.25046,5,2,75.65283000000001,151.25,75.59716999999999,1170.0671428571427,2024-05,83.21811300000002,-68.03188699999998,1
11694,2024-05-01 20:30:00,2024-05-01 20:45:00,235,21,20:30:00,2024-05-01,58.75,1250.46,1.25046,5,2,73.46452500000001,146.875,73.41047499999999,1291.1228571428571,2024-05,80.81097750000002,-66.06402249999998,1
11695,2024-05-01 20:45:00,2024-05-01 21:00:00,239,21,20:45:00,2024-05-01,59.75,1250.46,1.25046,5,2,74.71498500000001,149.375,74.66001499999999,1280.9571428571428,2024-05,82.18648350000002,-67.18851649999998,1
