index,Interval_Start,Interval_End,Consumption_kW,Consumption_kWh,Hour,Time,Date,Day,Price (Kč/MWh)
2770,2024-01-29 20:30:00,2024-01-29 20:45:00,331,331,21,20:30:00,2024-01-29,2024-01-29,2276.28
2771,2024-01-29 20:45:00,2024-01-29 21:00:00,340,340,21,20:45:00,2024-01-29,2024-01-29,2276.28
2772,2024-01-29 21:00:00,2024-01-29 21:15:00,325,325,22,21:00:00,2024-01-29,2024-01-29,2145.75
2773,2024-01-29 21:15:00,2024-01-29 21:30:00,317,317,22,21:15:00,2024-01-29,2024-01-29,2145.75
2774,2024-01-29 21:30:00,2024-01-29 21:45:00,307,307,22,21:30:00,2024-01-29,2024-01-29,2145.75
2775,2024-01-29 21:45:00,2024-01-29 22:00:00,299,299,22,21:45:00,2024-01-29,2024-01-29,2145.75
2776,2024-01-29 22:00:00,2024-01-29 22:15:00,296,296,23,22:00:00,2024-01-29,2024-01-29,2068.83
2777,2024-01-29 22:15:00,2024-01-29 22:30:00,293,293,23,22:15:00,2024-01-29,2024-01-29,2068.83
2778,2024-01-29 22:30:00,2024-01-29 22:45:00,285,285,23,22:30:00,2024-01-29,2024-01-29,2068.83
2779,2024-01-29 22:45:00,2024-01-29 23:00:00,284,284,23,22:45:00,2024-01-29,2024-01-29,2068.83
2780,2024-01-29 23:00:00,2024-01-29 23:15:00,286,286,24,23:00:00,2024-01-29,2024-01-29,1992.4
2781,2024-01-29 23:15:00,2024-01-29 23:30:00,285,285,24,23:15:00,2024-01-29,2024-01-29,1992.4
2782,2024-01-29 23:30:00,2024-01-29 23:45:00,282,282,24,23:30:00,2024-01-29,2024-01-29,1992.4
2783,2024-01-29 23:45:00,2024-01-30 00:00:00,269,269,24,23:45:00,2024-01-29,2024-01-29,1992.4
2784,2024-01-30 00:00:00,2024-01-30 00:15:00,263,263,1,00:00:00,2024-01-30,2024-01-30,1786.63
2785,2024-01-30 00:15:00,2024-01-30 00:30:00,273,273,1,00:15:00,2024-01-30,2024-01-30,1786.63
2786,2024-01-30 00:30:00,2024-01-30 00:45:00,272,272,1,00:30:00,2024-01-30,2024-01-30,1786.63
2787,2024-01-30 00:45:00,2024-01-30 01:00:00,271,271,1,00:45:00,2024-01-30,2024-01-30,1786.63
2788,2024-01-30 01:00:00,2024-01-30 01:15:00,260,260,2,01:00:00,2024-01-30,2024-01-30,1708.15
2789,2024-01-30 01:15:00,2024-01-30 01:30:00,261,261,2,01:15:00,2024-01-30,2024-01-30,1708.15
2790,2024-01-30 01:30:00,2024-01-30 01:45:00,269,269,2,01:30:00,2024-01-30,2024-01-30,1708.15
2791,2024-01-30 01:45:00,2024-01-30 02:00:00,272,272,2,01:45:00,2024-01-30,2024-01-30,1708.15
2792,2024-01-30 02:00:00,2024-01-30 02:15:00,265,265,3,02:00:00,2024-01-30,2024-01-30,1722.8
2793,2024-01-30 02:15:00,2024-01-30 02:30:00,252,252,3,02:15:00,2024-01-30,2024-01-30,1722.8
2794,2024-01-30 02:30:00,2024-01-30 02:45:00,255,255,3,02:30:00,2024-01-30,2024-01-30,1722.8
2795,2024-01-30 02:45:00,2024-01-30 03:00:00,259,259,3,02:45:00,2024-01-30,2024-01-30,1722.8
2796,2024-01-30 03:00:00,2024-01-30 03:15:00,265,265,4,03:00:00,2024-01-30,2024-01-30,1671.64
2797,2024-01-30 03:15:00,2024-01-30 03:30:00,266,266,4,03:15:00,2024-01-30,2024-01-30,1671.64
2798,2024-01-30 03:30:00,2024-01-30 03:45:00,278,278,4,03:30:00,2024-01-30,2024-01-30,1671.64
2799,2024-01-30 03:45:00,2024-01-30 04:00:00,310,310,4,03:45:00,2024-01-30,2024-01-30,1671.64
2800,2024-01-30 04:00:00,2024-01-30 04:15:00,363,363,5,04:00:00,2024-01-30,2024-01-30,1664.19
2801,2024-01-30 04:15:00,2024-01-30 04:30:00,353,353,5,04:15:00,2024-01-30,2024-01-30,1664.19
2802,2024-01-30 04:30:00,2024-01-30 04:45:00,356,356,5,04:30:00,2024-01-30,2024-01-30,1664.19
2803,2024-01-30 04:45:00,2024-01-30 05:00:00,360,360,5,04:45:00,2024-01-30,2024-01-30,1664.19
2804,2024-01-30 05:00:00,2024-01-30 05:15:00,369,369,6,05:00:00,2024-01-30,2024-01-30,1722.8
2805,2024-01-30 05:15:00,2024-01-30 05:30:00,382,382,6,05:15:00,2024-01-30,2024-01-30,1722.8
2806,2024-01-30 05:30:00,2024-01-30 05:45:00,391,391,6,05:30:00,2024-01-30,2024-01-30,1722.8
2807,2024-01-30 05:45:00,2024-01-30 06:00:00,401,401,6,05:45:00,2024-01-30,2024-01-30,1722.8
2808,2024-01-30 06:00:00,2024-01-30 06:15:00,456,456,7,06:00:00,2024-01-30,2024-01-30,2055.84
2809,2024-01-30 06:15:00,2024-01-30 06:30:00,496,496,7,06:15:00,2024-01-30,2024-01-30,2055.84
2810,2024-01-30 06:30:00,2024-01-30 06:45:00,811,811,7,06:30:00,2024-01-30,2024-01-30,2055.84
2811,2024-01-30 06:45:00,2024-01-30 07:00:00,827,827,7,06:45:00,2024-01-30,2024-01-30,2055.84
2812,2024-01-30 07:00:00,2024-01-30 07:15:00,1152,1152,8,07:00:00,2024-01-30,2024-01-30,2314.62
2813,2024-01-30 07:15:00,2024-01-30 07:30:00,1141,1141,8,07:15:00,2024-01-30,2024-01-30,2314.62
2814,2024-01-30 07:30:00,2024-01-30 07:45:00,1094,1094,8,07:30:00,2024-01-30,2024-01-30,2314.62
2815,2024-01-30 07:45:00,2024-01-30 08:00:00,1123,1123,8,07:45:00,2024-01-30,2024-01-30,2314.62
2816,2024-01-30 08:00:00,2024-01-30 08:15:00,1130,1130,9,08:00:00,2024-01-30,2024-01-30,2385.4
2817,2024-01-30 08:15:00,2024-01-30 08:30:00,1086,1086,9,08:15:00,2024-01-30,2024-01-30,2385.4
2818,2024-01-30 08:30:00,2024-01-30 08:45:00,1075,1075,9,08:30:00,2024-01-30,2024-01-30,2385.4
2819,2024-01-30 08:45:00,2024-01-30 09:00:00,1035,1035,9,08:45:00,2024-01-30,2024-01-30,2385.4
2820,2024-01-30 09:00:00,2024-01-30 09:15:00,1051,1051,10,09:00:00,2024-01-30,2024-01-30,2109.24
2821,2024-01-30 09:15:00,2024-01-30 09:30:00,1055,1055,10,09:15:00,2024-01-30,2024-01-30,2109.24
2822,2024-01-30 09:30:00,2024-01-30 09:45:00,989,989,10,09:30:00,2024-01-30,2024-01-30,2109.24
2823,2024-01-30 09:45:00,2024-01-30 10:00:00,848,848,10,09:45:00,2024-01-30,2024-01-30,2109.24
2824,2024-01-30 10:00:00,2024-01-30 10:15:00,1000,1000,11,10:00:00,2024-01-30,2024-01-30,1916.02
2825,2024-01-30 10:15:00,2024-01-30 10:30:00,1045,1045,11,10:15:00,2024-01-30,2024-01-30,1916.02
2826,2024-01-30 10:30:00,2024-01-30 10:45:00,1070,1070,11,10:30:00,2024-01-30,2024-01-30,1916.02
2827,2024-01-30 10:45:00,2024-01-30 11:00:00,923,923,11,10:45:00,2024-01-30,2024-01-30,1916.02
2828,2024-01-30 11:00:00,2024-01-30 11:15:00,896,896,12,11:00:00,2024-01-30,2024-01-30,1740.93
2829,2024-01-30 11:15:00,2024-01-30 11:30:00,1061,1061,12,11:15:00,2024-01-30,2024-01-30,1740.93
2830,2024-01-30 11:30:00,2024-01-30 11:45:00,1105,1105,12,11:30:00,2024-01-30,2024-01-30,1740.93
2831,2024-01-30 11:45:00,2024-01-30 12:00:00,1060,1060,12,11:45:00,2024-01-30,2024-01-30,1740.93
2832,2024-01-30 12:00:00,2024-01-30 12:15:00,1015,1015,13,12:00:00,2024-01-30,2024-01-30,1691.26
2833,2024-01-30 12:15:00,2024-01-30 12:30:00,1010,1010,13,12:15:00,2024-01-30,2024-01-30,1691.26
2834,2024-01-30 12:30:00,2024-01-30 12:45:00,910,910,13,12:30:00,2024-01-30,2024-01-30,1691.26
2835,2024-01-30 12:45:00,2024-01-30 13:00:00,986,986,13,12:45:00,2024-01-30,2024-01-30,1691.26
2836,2024-01-30 13:00:00,2024-01-30 13:15:00,1037,1037,14,13:00:00,2024-01-30,2024-01-30,1694.49
2837,2024-01-30 13:15:00,2024-01-30 13:30:00,1066,1066,14,13:15:00,2024-01-30,2024-01-30,1694.49
2838,2024-01-30 13:30:00,2024-01-30 13:45:00,1009,1009,14,13:30:00,2024-01-30,2024-01-30,1694.49
2839,2024-01-30 13:45:00,2024-01-30 14:00:00,884,884,14,13:45:00,2024-01-30,2024-01-30,1694.49
2840,2024-01-30 14:00:00,2024-01-30 14:15:00,917,917,15,14:00:00,2024-01-30,2024-01-30,1786.38
2841,2024-01-30 14:15:00,2024-01-30 14:30:00,1017,1017,15,14:15:00,2024-01-30,2024-01-30,1786.38
2842,2024-01-30 14:30:00,2024-01-30 14:45:00,1053,1053,15,14:30:00,2024-01-30,2024-01-30,1786.38
2843,2024-01-30 14:45:00,2024-01-30 15:00:00,903,903,15,14:45:00,2024-01-30,2024-01-30,1786.38
2844,2024-01-30 15:00:00,2024-01-30 15:15:00,825,825,16,15:00:00,2024-01-30,2024-01-30,2083.91
2845,2024-01-30 15:15:00,2024-01-30 15:30:00,947,947,16,15:15:00,2024-01-30,2024-01-30,2083.91
2846,2024-01-30 15:30:00,2024-01-30 15:45:00,1003,1003,16,15:30:00,2024-01-30,2024-01-30,2083.91
2847,2024-01-30 15:45:00,2024-01-30 16:00:00,1021,1021,16,15:45:00,2024-01-30,2024-01-30,2083.91
2848,2024-01-30 16:00:00,2024-01-30 16:15:00,844,844,17,16:00:00,2024-01-30,2024-01-30,2160.65
2849,2024-01-30 16:15:00,2024-01-30 16:30:00,778,778,17,16:15:00,2024-01-30,2024-01-30,2160.65
2850,2024-01-30 16:30:00,2024-01-30 16:45:00,925,925,17,16:30:00,2024-01-30,2024-01-30,2160.65
2851,2024-01-30 16:45:00,2024-01-30 17:00:00,989,989,17,16:45:00,2024-01-30,2024-01-30,2160.65
2852,2024-01-30 17:00:00,2024-01-30 17:15:00,719,719,18,17:00:00,2024-01-30,2024-01-30,2266.69
2853,2024-01-30 17:15:00,2024-01-30 17:30:00,675,675,18,17:15:00,2024-01-30,2024-01-30,2266.69
2854,2024-01-30 17:30:00,2024-01-30 17:45:00,654,654,18,17:30:00,2024-01-30,2024-01-30,2266.69
2855,2024-01-30 17:45:00,2024-01-30 18:00:00,657,657,18,17:45:00,2024-01-30,2024-01-30,2266.69
2856,2024-01-30 18:00:00,2024-01-30 18:15:00,392,392,19,18:00:00,2024-01-30,2024-01-30,2372.24
2857,2024-01-30 18:15:00,2024-01-30 18:30:00,386,386,19,18:15:00,2024-01-30,2024-01-30,2372.24
2858,2024-01-30 18:30:00,2024-01-30 18:45:00,375,375,19,18:30:00,2024-01-30,2024-01-30,2372.24
2859,2024-01-30 18:45:00,2024-01-30 19:00:00,378,378,19,18:45:00,2024-01-30,2024-01-30,2372.24
2860,2024-01-30 19:00:00,2024-01-30 19:15:00,388,388,20,19:00:00,2024-01-30,2024-01-30,2306.92
2861,2024-01-30 19:15:00,2024-01-30 19:30:00,371,371,20,19:15:00,2024-01-30,2024-01-30,2306.92
2862,2024-01-30 19:30:00,2024-01-30 19:45:00,361,361,20,19:30:00,2024-01-30,2024-01-30,2306.92
2863,2024-01-30 19:45:00,2024-01-30 20:00:00,355,355,20,19:45:00,2024-01-30,2024-01-30,2306.92
2864,2024-01-30 20:00:00,2024-01-30 20:15:00,352,352,21,20:00:00,2024-01-30,2024-01-30,2215.28
2865,2024-01-30 20:15:00,2024-01-30 20:30:00,343,343,21,20:15:00,2024-01-30,2024-01-30,2215.28
2866,2024-01-30 20:30:00,2024-01-30 20:45:00,354,354,21,20:30:00,2024-01-30,2024-01-30,2215.28
2867,2024-01-30 20:45:00,2024-01-30 21:00:00,346,346,21,20:45:00,2024-01-30,2024-01-30,2215.28
2868,2024-01-30 21:00:00,2024-01-30 21:15:00,343,343,22,21:00:00,2024-01-30,2024-01-30,1951.53
2869,2024-01-30 21:15:00,2024-01-30 21:30:00,334,334,22,21:15:00,2024-01-30,2024-01-30,1951.53
2870,2024-01-30 21:30:00,2024-01-30 21:45:00,330,330,22,21:30:00,2024-01-30,2024-01-30,1951.53
2871,2024-01-30 21:45:00,2024-01-30 22:00:00,319,319,22,21:45:00,2024-01-30,2024-01-30,1951.53
2872,2024-01-30 22:00:00,2024-01-30 22:15:00,287,287,23,22:00:00,2024-01-30,2024-01-30,1884.98
2873,2024-01-30 22:15:00,2024-01-30 22:30:00,284,284,23,22:15:00,2024-01-30,2024-01-30,1884.98
2874,2024-01-30 22:30:00,2024-01-30 22:45:00,277,277,23,22:30:00,2024-01-30,2024-01-30,1884.98
2875,2024-01-30 22:45:00,2024-01-30 23:00:00,286,286,23,22:45:00,2024-01-30,2024-01-30,1884.98
2876,2024-01-30 23:00:00,2024-01-30 23:15:00,290,290,24,23:00:00,2024-01-30,2024-01-30,1786.63
2877,2024-01-30 23:15:00,2024-01-30 23:30:00,266,266,24,23:15:00,2024-01-30,2024-01-30,1786.63
2878,2024-01-30 23:30:00,2024-01-30 23:45:00,269,269,24,23:30:00,2024-01-30,2024-01-30,1786.63
2879,2024-01-30 23:45:00,2024-01-31 00:00:00,268,268,24,23:45:00,2024-01-30,2024-01-30,1786.63
2880,2024-01-31 00:00:00,2024-01-31 00:15:00,275,275,1,00:00:00,2024-01-31,2024-01-31,1787.74
2881,2024-01-31 00:15:00,2024-01-31 00:30:00,271,271,1,00:15:00,2024-01-31,2024-01-31,1787.74
2882,2024-01-31 00:30:00,2024-01-31 00:45:00,267,267,1,00:30:00,2024-01-31,2024-01-31,1787.74
2883,2024-01-31 00:45:00,2024-01-31 01:00:00,252,252,1,00:45:00,2024-01-31,2024-01-31,1787.74
2884,2024-01-31 01:00:00,2024-01-31 01:15:00,255,255,2,01:00:00,2024-01-31,2024-01-31,1751.41
2885,2024-01-31 01:15:00,2024-01-31 01:30:00,264,264,2,01:15:00,2024-01-31,2024-01-31,1751.41
2886,2024-01-31 01:30:00,2024-01-31 01:45:00,262,262,2,01:30:00,2024-01-31,2024-01-31,1751.41
2887,2024-01-31 01:45:00,2024-01-31 02:00:00,252,252,2,01:45:00,2024-01-31,2024-01-31,1751.41
2888,2024-01-31 02:00:00,2024-01-31 02:15:00,249,249,3,02:00:00,2024-01-31,2024-01-31,1764.1
2889,2024-01-31 02:15:00,2024-01-31 02:30:00,255,255,3,02:15:00,2024-01-31,2024-01-31,1764.1
2890,2024-01-31 02:30:00,2024-01-31 02:45:00,262,262,3,02:30:00,2024-01-31,2024-01-31,1764.1
2891,2024-01-31 02:45:00,2024-01-31 03:00:00,263,263,3,02:45:00,2024-01-31,2024-01-31,1764.1
2892,2024-01-31 03:00:00,2024-01-31 03:15:00,263,263,4,03:00:00,2024-01-31,2024-01-31,1737.47
2893,2024-01-31 03:15:00,2024-01-31 03:30:00,259,259,4,03:15:00,2024-01-31,2024-01-31,1737.47
2894,2024-01-31 03:30:00,2024-01-31 03:45:00,276,276,4,03:30:00,2024-01-31,2024-01-31,1737.47
2895,2024-01-31 03:45:00,2024-01-31 04:00:00,306,306,4,03:45:00,2024-01-31,2024-01-31,1737.47
2896,2024-01-31 04:00:00,2024-01-31 04:15:00,345,345,5,04:00:00,2024-01-31,2024-01-31,1717.31
2897,2024-01-31 04:15:00,2024-01-31 04:30:00,350,350,5,04:15:00,2024-01-31,2024-01-31,1717.31
2898,2024-01-31 04:30:00,2024-01-31 04:45:00,362,362,5,04:30:00,2024-01-31,2024-01-31,1717.31
2899,2024-01-31 04:45:00,2024-01-31 05:00:00,345,345,5,04:45:00,2024-01-31,2024-01-31,1717.31
2900,2024-01-31 05:00:00,2024-01-31 05:15:00,389,389,6,05:00:00,2024-01-31,2024-01-31,1831.04
2901,2024-01-31 05:15:00,2024-01-31 05:30:00,381,381,6,05:15:00,2024-01-31,2024-01-31,1831.04
2902,2024-01-31 05:30:00,2024-01-31 05:45:00,374,374,6,05:30:00,2024-01-31,2024-01-31,1831.04
2903,2024-01-31 05:45:00,2024-01-31 06:00:00,383,383,6,05:45:00,2024-01-31,2024-01-31,1831.04
2904,2024-01-31 06:00:00,2024-01-31 06:15:00,452,452,7,06:00:00,2024-01-31,2024-01-31,2114.48
2905,2024-01-31 06:15:00,2024-01-31 06:30:00,481,481,7,06:15:00,2024-01-31,2024-01-31,2114.48
